INTID,COUNTY,CITY1,ROAD1,ROAD2,ROAD3,ROAD4,LATEST_DATE,LATITUDE,LONGITUDE
40,Erie,Cheektowaga,Mansion Av.,William St.,Cass Ave,,6/16/2014,42.884283430443,-78.7812879681587
43,Erie,Cheektowaga,Union Rd,Gardenville Pkwy W,,,6/9/2014,42.8642617825127,-78.7543780356646
44,Erie,Buffalo,Abbott Rd,Dorrance Av.,,,7/1/2014,42.8320104447872,-78.8056042045355
45,Erie,Lackawanna,Hamburg Turnpike,Dona St.,,,7/21/2014,42.8158578025415,-78.8460136950016
46,Erie,Hamburg,Lakeshore Rd.,Bethlehem Steel Gates 5 & 6,,,7/10/2008,42.8014559027041,-78.8464656472206
49,Niagara,North Tonawanda,Twin Cities Memorial Hwy,Christiana St,,,4/19/2007,43.0291726880206,-78.8608764857054
50,Niagara,North Tonawanda,Twin Cities Memorial Hwy,Tremont St,,,4/5/2007,43.0265673368567,-78.8609261065722
53,Erie,Clarence,Transit Rd,Tonawanda Creek Rd,,,8/9/2011,43.0850867952735,-78.6969096958637
61,Erie,Amherst,Beach Rd,Wehrle Dr,S Forest Rd,,7/8/2010,42.9495951901631,-78.7592784315348
64,Erie,Cheektowaga,Transit Rd,Terrace Blvd,,,7/29/2014,42.9038368772342,-78.696910366416
66,Erie,West Seneca,Union Rd,N America Dr,Commerce Pkwy,,6/20/2014,42.8474848504374,-78.7544263154268
73,Erie,Hamburg,Southwestern Blvd,Sowles Rd,,,7/14/2014,42.7513325626239,-78.8515008240938
78,Erie,Clarence,Harris Hill Rd.,Roll Rd.,,,11/5/2013,43.0002537120151,-78.677015081048
82,Erie,Lancaster,William St,Penora St,,,6/18/2007,42.8804582807004,-78.687816336751
87,Niagara,Lockport,S. Transit St.,Ruhlman Rd.,,,7/19/2012,43.1511985839483,-78.696868121624
95,Erie,Buffalo,Main St,Northrup Pl,,,9/15/2011,42.9507618416007,-78.8263390213251
96,Erie,Buffalo,Niagara St,Georgia St,,,5/25/2010,42.8902798641409,-78.8818131387234
97,Erie,Buffalo,S Elmwood Ave,Niagara St,,,5/25/2010,42.8877064558455,-78.8793669641018
98,Erie,Buffalo,Court St,Pearl St,,,7/14/2011,42.8859696639095,-78.8754871487617
100,Erie,Buffalo,Broadway St,Elm St,,,5/16/2013,42.8865238704393,-78.8689318299294
101,Erie,Buffalo,Michigan Ave,Broadway St,,,5/18/2011,42.8868633686113,-78.8673888891935
102,Erie,Buffalo,Ellicott St.,Clinton St.,,,7/21/2011,42.8850661197156,-78.8722128421068
103,Erie,Buffalo,Oak St,Clinton St,,,5/23/2013,42.8848278255397,-78.8708529621363
104,Erie,Buffalo,Michigan Ave,Sycamore St,,,5/17/2011,42.8889980863734,-78.8667009025812
105,Erie,Buffalo,Delaware Ave,Church St,Skyway Off Ramp,,6/20/2011,42.8837454179335,-78.8789686560631
106,Erie,Buffalo,Ellicott St,S Division St,,,7/20/2011,42.8823416499613,-78.8730892539024
107,Erie,Buffalo,Michigan Ave,Swan St,,,5/25/2011,42.8807747182704,-78.8693576306105
108,Erie,Buffalo,Ellicott St,Swan St,,,7/26/2011,42.8814729389064,-78.8733842968941
109,Erie,Buffalo,Oak St,Swan St,,,5/21/2013,42.8812464234365,-78.872057273984
110,Erie,Buffalo,Elm St,Swan St,I-190 NB (Off) to Ramp Diverge to Elm St,,5/21/2013,42.8810184330565,-78.8707671314478
111,Erie,Buffalo,Pearl St,W Seneca St,,,7/26/2011,42.8808218889493,-78.8771212846041
112,Erie,Buffalo,Michigan Ave,Seneca St,,,5/24/2011,42.8795251735104,-78.8696540147066
113,Erie,Buffalo,Michigan Ave,S Park Ave,,,9/12/2012,42.873008,-78.871784
114,Erie,Buffalo,S Elmwood Ave,W Huron St,,,6/26/2006,42.8895783041398,-78.8787446916103
115,Erie,Buffalo,Delaware Ave,W Huron St,,,5/26/2015,42.8893139888486,-78.8771910220385
116,Erie,Buffalo,Pearl St,W Huron St,,,7/14/2011,42.8888462757437,-78.8745510578156
118,Erie,Buffalo,Ellicott St,E Huron St,,,7/21/2011,42.888259664168,-78.8711708039045
119,Erie,Buffalo,Oak St,E Huron St,Sycamore St,,5/22/2013,42.8880361214379,-78.8698142766953
120,Erie,Buffalo,Elm St.,Sycamore St.,,,5/16/2013,42.8885013841865,-78.8682813942432
121,Erie,Buffalo,Genesee St,N Oak St,,,5/22/2013,42.8899914787478,-78.8691645115614
122,Erie,Buffalo,Genesee St,Elm St,,,5/16/2013,42.8906267108855,-78.8675927370787
123,Erie,Buffalo,Genesee St.,Michigan Av.,,,5/19/2011,42.8912938695361,-78.8659478724003
124,Erie,Buffalo,Delaware Ave,W Tupper St,,,5/26/2015,42.8939865035305,-78.8756990432739
125,Erie,Buffalo,Pearl St,W Tupper St,,,7/25/2011,42.8935261947562,-78.8730476796627
126,Erie,Buffalo,S. Elmwood Av.,Edward St.,,,6/7/2011,42.896099,-78.876684
127,Erie,Buffalo,Goodell St,Elm St,,,9/10/2013,42.8944487738791,-78.8663897663355
128,Erie,Buffalo,Goodell St,Michigan Ave,Kensington Expwy,,5/31/2012,42.8942149372389,-78.8649936765432
129,Erie,Buffalo,Niagara St,I-190 @ Niagara St,,,6/12/2012,42.8928453048267,-78.8842566311359
130,Erie,Buffalo,Delaware Ave,Nottingham Ter,,,6/23/2011,42.9353584947285,-78.8662368804216
131,Erie,Buffalo,Elmwood Ave,Allen St,,,7/21/2009,42.8994563986822,-78.8771192729473
132,Erie,Buffalo,Franklin St,Allen St,,,6/26/2006,42.8994126807432,-78.8722906261683
133,Erie,Buffalo,Main St,Allen St,,,6/4/2012,42.8993994179916,-78.8698960840702
134,Erie,Buffalo,Michigan Ave,E North St,,,5/29/2012,42.9021634120184,-78.8625877350569
135,Erie,Buffalo,Niagara St,Porter Ave,,,6/12/2012,42.9013190488111,-78.8921664655209
136,Erie,Buffalo,Elmwood Ave,North St,,,7/22/2009,42.9022616501513,-78.8771098852158
137,Erie,Buffalo,Elmwood Ave,Summer St,,,7/22/2009,42.9047489875189,-78.8771219551563
138,Erie,Buffalo,Delaware Ave,North St,,,5/27/2015,42.9022356170614,-78.8730128109455
139,Erie,Buffalo,Main St,Summer St,Best St,,6/6/2012,42.904613424324,-78.8681633770466
140,Erie,Buffalo,Michigan Ave,Best St,,,5/30/2012,42.9039459185923,-78.8625622540712
141,Erie,Buffalo,Grant St,W Ferry St,,,11/4/2009,42.9152886043882,-78.8904009014368
143,Erie,Buffalo,Elmwood Ave,W Utica St,,,6/2/2015,42.9112983976095,-78.8770776987076
144,Erie,Buffalo,Delaware Ave,W Utica St,,,6/3/2010,42.9112782617571,-78.8703339546919
145,Erie,Buffalo,Main St,E Utica St,W Utica St,,6/10/2009,42.9112502680001,-78.8659116625786
146,Erie,Buffalo,Delaware Ave,W Ferry St,,,6/3/2010,42.9153936968041,-78.8691738992929
147,Erie,Buffalo,Main St,E Ferry St,W Ferry St,,6/10/2009,42.9153455703928,-78.8644297420979
148,Erie,Buffalo,Main St,Michigan Ave,Harvard Pl,W Balcom St,6/10/2009,42.9174891235897,-78.8622249662876
151,Erie,Buffalo,Linwood Ave,W Delavan Ave,,,7/15/2013,42.9222793148758,-78.864636272192
152,Erie,Buffalo,Main St,E Delavan Ave,W Delavan Ave,,6/15/2009,42.9222051691862,-78.857294395566
153,Erie,Buffalo,Grant St,Forest Ave,,,6/7/2010,42.9277368800459,-78.8893843442202
154,Erie,Buffalo,Forest Av.,Richmond Av.,,,6/10/2010,42.9278576627941,-78.8809561729431
155,Erie,Buffalo,Elmwood Ave,Forest Ave,,,6/3/2015,42.9279357295663,-78.8770019263029
156,Erie,Buffalo,Delaware Ave,Forest Ave,,,6/6/2005,42.9281272136829,-78.8674975186586
157,Erie,Buffalo,Elmwood Ave,RT 198 - ELMWOOD AVE RAMP,Nottingham Ter,,7/30/2009,42.9358459828207,-78.8781995326281
159,Erie,Buffalo,Main St,Kensington Ave,,,6/16/2009,42.927655,-78.851505
160,Erie,Buffalo,Main St,Humboldt Pkwy,,,6/16/2009,42.9281763120784,-78.8509737700224
164,Erie,Buffalo,Elmwood Ave,Amherst St,,,8/3/2009,42.9405601322951,-78.8785797357559
165,Erie,Buffalo,Delaware Ave,Amherst St,,,6/23/2011,42.9405316609563,-78.8676504045725
166,Erie,Buffalo,Colvin Ave,Amherst St,Delaware Park Ent / Exit,,6/1/2005,42.9412282232069,-78.8556314259768
167,Erie,Buffalo,Parkside Ave,Amherst St,,,10/29/2013,42.9404118848352,-78.8507404178381
168,Erie,Buffalo,Main St,Fillmore Ave,Vernon Pl,,8/14/2013,42.9390467151238,-78.8393014669418
169,Erie,Buffalo,Main St,E Amherst St,Amherst St,,8/29/2011,42.9402503830571,-78.8379905372858
171,Erie,Buffalo,Niagara St,Hertel Ave,,,7/16/2012,42.9408404270137,-78.905478939414
174,Erie,Buffalo,Elmwood Ave,Hertel Ave,,,8/5/2009,42.947756,-78.878211
175,Erie,Buffalo,Delaware Ave,Hertel Ave,,,6/20/2012,42.9477806277659,-78.868499994278
176,Erie,Buffalo,Commonwealth Ave,Hertel Ave,,,6/21/2012,42.9477531414216,-78.8618246465921
177,Erie,Buffalo,Colvin Ave,Hertel Ave,,,6/21/2012,42.9477325266554,-78.8590291142464
178,Erie,Buffalo,Parkside Ave,Hertel Ave,,,6/25/2012,42.9476461408931,-78.849770128727
179,Erie,Buffalo,Main St,Hertel Ave,,,6/27/2012,42.9459763195555,-78.8316906988621
182,Erie,Buffalo,Niagara St,Vulcan St,,,6/13/2005,42.9566423705118,-78.9120141416788
185,Erie,Tonawanda,Elmwood Ave,Kenmore Ave,,,8/6/2009,42.958638246042,-78.8785381615162
186,Erie,Tonawanda,Delaware Ave,Kenmore Ave,,,6/21/2011,42.9586961534387,-78.8696144521236
188,Erie,Tonawanda,Englewood Ave,Kenmore Ave,,,11/16/2009,42.9582829486187,-78.8321004062891
189,Erie,Buffalo,Kenmore Ave,Niagara Falls Blvd,,,11/5/2009,42.9581214937249,-78.823843896389
190,Erie,Buffalo,Main St,Niagara Falls Blvd,,,8/31/2011,42.9539981160713,-78.8227542489767
191,Erie,Buffalo,Main St,University Plaza Drwy,,,9/6/2011,42.9580292335953,-78.8175507634878
192,Erie,Buffalo,Main St,Bailey Ave,,,8/9/2012,42.9594347133364,-78.8139344751835
194,Erie,Buffalo,Bailey Ave,Cloverdale Ave,Ruspin Ave,,6/13/2006,42.9314525595733,-78.8136488199234
198,Erie,Buffalo,Bailey Ave,Broadway St,,,6/5/2006,42.8969344615053,-78.8140102475882
199,Erie,Buffalo,Jefferson Ave,Broadway St,,,6/27/2012,42.8897974196749,-78.8539463281631
200,Erie,Buffalo,Main St,W Humboldt Pkwy,,,6/16/2009,42.9278655185744,-78.8512929528952
202,Erie,Buffalo,Bailey Ave,William St,,,11/10/2009,42.8847727966507,-78.8142181187868
203,Erie,Buffalo,Bailey Ave,Clinton St,,,6/25/2014,42.8720504707952,-78.8199848681688
204,Erie,Buffalo,Fillmore Ave,Clinton St,,,7/25/2013,42.8792957026505,-78.8392216712236
205,Erie,Buffalo,Jefferson Ave,Clinton St,,,6/28/2012,42.8818679877578,-78.8538953661919
206,Erie,Buffalo,Seneca St,Louisiana St,S Cedar St,,6/23/2010,42.8782294135829,-78.862297385931
207,Erie,Buffalo,Bailey Ave,Elk St,,,6/25/2014,42.8647527819795,-78.8253647089005
208,Erie,Buffalo,Bailey Ave,Seneca St,,,6/10/2015,42.8665869916897,-78.8239525258541
209,Erie,Buffalo,Bailey Ave,McKinley Pkwy,Heussy Ave,,6/8/2015,42.8597846112397,-78.8255450874567
210,Erie,Buffalo,Seneca St,Elk St,,,6/15/2010,42.8640396273167,-78.8213983923197
211,Erie,Buffalo,Seneca St,Cazenovia St,,,6/14/2010,42.853213,-78.807238
213,Erie,Buffalo,Abbott Rd,Cazenovia St,Lorraine Ave,,6/30/2014,42.8483368332141,-78.8125015050173
214,Erie,Buffalo,S Park Ave,Tifft St,,,6/8/2009,42.8469234104705,-78.8237104564905
215,Erie,Buffalo,S Park Ave,McKinley Pkwy,,,6/9/2005,42.8281136981297,-78.8239652663469
216,Erie,Buffalo,Hopkins St,Tifft St,,,6/8/2015,42.8470310775496,-78.8323277235031
217,Erie,Buffalo,Bailey Ave,Abbott Rd,S Park Ave,,6/15/2015,42.857153402823,-78.829333037138
218,Erie,Buffalo,S Park Ave,Hopkins St,,,6/8/2015,42.858082915933,-78.8321875780821
220,Erie,Buffalo,Louisiana St,S Park Ave,,,6/4/2008,42.8717310398841,-78.8645289838314
221,Erie,Buffalo,Ohio St,Louisiana St,Saint Clair St,,9/17/2012,42.8629150772449,-78.8674163818359
222,Erie,Buffalo,Main St,Jefferson Ave,,,7/16/2012,42.925277966759,-78.8540227711201
223,Erie,Buffalo,Church St.,Lower Terrace @ S. Elmwood Av. & Skyway on-ramp,,,6/20/2011,42.8839046111648,-78.8798832893372
224,Erie,Buffalo,Michigan Av.,William St.,,,5/18/2011,42.8851521019243,-78.8679555058479
225,Erie,Buffalo,Oak St,Broadway St,,,5/22/2013,42.8862113929017,-78.8704184442759
226,Erie,Lackawanna,S Park Ave,Ridge Rd,,,8/18/2014,42.8258244170349,-78.8240101933479
227,Erie,Lackawanna,Abbott Rd,Ridge Rd,,,7/1/2014,42.828190907636,-78.8044059276581
229,Erie,Hamburg,Lake Shore Rd,Lake Ave,,,8/14/2014,42.7977953692041,-78.8468344509602
230,Erie,Hamburg,Lake Shore Rd,Milestrip Rd,4th St,,8/14/2014,42.7965480815111,-78.8468599319458
231,Erie,Hamburg,Lake Shore Rd,7th St,Hawley Rd,,8/14/2014,42.7942768216788,-78.8468264043331
232,Erie,Hamburg,S Park Ave,Lake Ave,,,7/10/2006,42.7971350725,-78.8238606601954
233,Erie,Hamburg,S Park Ave,Milestrip Rd,,,7/7/2014,42.7892291698065,-78.8238331675529
234,Erie,Hamburg,Milestrip Rd,I-90 @ Exit 56 Milestrip Rd,,,7/15/2014,42.7894801351224,-78.8201156258583
235,Erie,Hamburg,McKinley Pkwy,Milestrip Rd,,,7/31/2008,42.7897409411372,-78.8110846281052
236,Erie,Hamburg,Lakeshore Rd.,Old Big Tree Rd./Hoover Rd.,,,8/13/2014,42.7737313206873,-78.8634856045246
237,Erie,Hamburg,Saint Francis Dr,Big Tree Rd,,,8/13/2014,42.7724097145625,-78.8607658445835
238,Erie,Hamburg,Big Tree Rd.,South Park Av.,,,3/22/2011,42.771916,-78.823943
240,Erie,Hamburg,S Park Ave,Southwestern Blvd,,,7/16/2014,42.7637124983427,-78.8242710381746
248,Erie,Hamburg,Buffalo St,North St,Euclid Ave,,3/13/2008,42.7250017781728,-78.8257603347301
250,Erie,Hamburg,McKinley Pkwy,Clark St,,,8/22/2011,42.7320115749481,-78.8128260523081
257,Erie,Hamburg,Pierce Ave,Evans St,,,1/20/2011,42.7160422121978,-78.8405171781778
258,Erie,Hamburg,Lake Shore Rd,Lakeview Rd,,,10/16/2008,42.7181138604166,-78.9430385828018
259,Erie,Hamburg,Southwestern Blvd,Lakeview Ave,,,10/21/2008,42.7074193728524,-78.9196188747883
261,Erie,Orchard Park,Abbott Rd,Milestrip Rd,,,7/10/2014,42.7893679389893,-78.7918860465288
262,Erie,Orchard Park,Abbott Rd,Southwestern Blvd,,,7/9/2014,42.7781015261008,-78.7894063442945
263,Erie,Orchard Park,Southwestern Blvd,Milestrip Rd,,,8/25/2011,42.7890899082216,-78.7602923065424
270,Erie,Orchard Park,Abbott Rd,Big Tree Rd,,,7/9/2014,42.7671658351289,-78.7914971262217
274,Erie,Aurora,Main St,Center St,Shearer Ave,,2/28/2012,42.7681085158562,-78.6225219815969
281,Erie,West Seneca,Harlem Rd,Mineral Springs Rd,,,6/5/2014,42.86449,-78.787253
283,Erie,West Seneca,Seneca St,Harlem Rd,Orchard Park Rd,,4/26/2008,42.8432626181224,-78.7908111512661
284,Erie,West Seneca,Seneca St,RT 400 On/Off Ramps,,,1/11/2011,42.8412423539001,-78.7856606394053
285,Erie,West Seneca,Seneca St,Center Rd,Kelsey Dr,,12/16/2010,42.8398671204357,-78.7829455733299
286,Erie,West Seneca,Orchard Park Rd,Potters Rd,Slade Ave,,12/9/2010,42.835641908881,-78.7884635478258
287,Erie,West Seneca,Orchard Park Rd.,Ridge Rd.,,,12/21/2010,42.8295968906314,-78.7762299925089
288,Erie,West Seneca,Seneca St,Ridge Rd,,,1/6/2011,42.8296908184012,-78.7735417485237
291,Erie,West Seneca,Union Rd,E And West Rd,,,3/9/2010,42.8203602907299,-78.7527774274349
292,Erie,West Seneca,Union Rd,Seneca St,,,3/16/2010,42.8303074924655,-78.7535727024078
294,Erie,West Seneca,Southwestern Blvd,Transit Rd,,,8/11/2014,42.8126457551441,-78.6976808309555
295,Erie,Elma,Transit Rd,Seneca St,,,8/11/2014,42.827424709666,-78.6969257891178
296,Erie,West Seneca,Union Rd,Center Rd,,,6/12/2014,42.8394958955733,-78.7540803104639
297,Erie,West Seneca,Union Rd,RT 400 On/Off Ramps,,,6/12/2014,42.841928729977,-78.7542191147804
298,Erie,West Seneca,Union Rd,Indian Church Rd,Race St,,6/19/2014,42.8536559290838,-78.754640892148
299,Erie,West Seneca,Union Rd,Clinton St,,,6/19/2014,42.8551527639466,-78.7547213584185
300,Erie,Elma,Transit Rd,Clinton St,,,7/28/2014,42.8600485615096,-78.6969599872828
301,Erie,West Seneca,Transit Rd,Seneca Creek Rd,Main St,,7/28/2014,42.8555932049978,-78.6969619989395
302,Erie,West Seneca,Union Rd,Seneca Creek Rd,,,6/18/2014,42.8511940606939,-78.754556402564
304,Erie,Cheektowaga,Harlem Rd,Cleveland Dr,,,7/1/2010,42.944949,-78.784106
305,Erie,Cheektowaga,Union Rd,Cleveland Dr,,,7/7/2010,42.944831665711,-78.7543176859617
306,Erie,Cheektowaga,Cayuga Rd,Cleveland Dr,,,7/7/2010,42.941442737267,-78.7443713843822
308,Erie,Cheektowaga,Harlem Rd,Maryvale Dr,,,8/11/2008,42.932714,-78.784159
310,Erie,Cheektowaga,Harlem Rd,Genesee St,,,7/7/2008,42.92217325214,-78.7842658907175
311,Erie,Cheektowaga,Union Rd,Genesee St,,,8/5/2010,42.9270715887126,-78.7541547417641
313,Erie,Cheektowaga,Genesee St,Rt 33 On / Off Ramps,Airport Ent / Exit,,7/21/2008,42.9301068299686,-78.7389432638884
315,Erie,Cheektowaga,Dick Rd,George Urban Blvd,,,7/15/2008,42.918764,-78.737551
316,Erie,Cheektowaga,Walden Ave,Dick Rd,,,6/30/2015,42.909644,-78.730037
317,Erie,Cheektowaga,Union Rd.,George Urban Blvd. (North T),,,7/16/2008,42.9219846957143,-78.7541379779577
318,Erie,Cheektowaga,Union Rd,Galleria Dr,,,7/17/2008,42.9160630428919,-78.7542043626308
319,Erie,Cheektowaga,Union Rd,Walden Ave,,,8/19/2010,42.9071026314133,-78.7543525546789
322,Erie,Lancaster,Transit Rd,Como Park Blvd,,,6/28/2007,42.8923800748449,-78.6969278007746
323,Erie,Cheektowaga,Transit Rd,Losson Rd,William St,,6/13/2011,42.8802917080977,-78.6969271302223
324,Erie,Cheektowaga,Borden Rd,Losson Rd,,,8/5/2014,42.8801182559125,-78.7090668082237
325,Erie,Lancaster,Transit Rd,French Rd,,,7/28/2014,42.8681218471589,-78.6969492584467
326,Erie,Cheektowaga,Union Rd,French Rd,,,7/13/2010,42.8662237910397,-78.7543445080519
327,Erie,Cheektowaga,Union Rd,Losson Rd,,,6/10/2014,42.8823578644744,-78.7540575116873
328,Erie,Cheektowaga,Union Rd,William St,,,6/10/2014,42.8852425059458,-78.7546167522669
329,Erie,West Seneca,Harlem Rd,Clinton St,,,6/5/2014,42.8714686138679,-78.7873571366072
330,Erie,Cheektowaga,Harlem Rd,Cayuga Creek Rd,,,7/14/2010,42.8745650714769,-78.7851087749004
331,Erie,Cheektowaga,Harlem Rd,Dingens St,,,6/3/2014,42.8774422150842,-78.7847808748484
332,Erie,Cheektowaga,Harlem Rd,William St,,,6/17/2014,42.8843473037626,-78.7845911085606
333,Erie,Cheektowaga,Harlem Rd,Walden Ave,,,6/29/2015,42.9071861271463,-78.7842129170895
334,Erie,Cheektowaga,Union Rd,Wehrle Dr,,,7/8/2010,42.949590282033,-78.7546133995056
335,Erie,Amherst,S Cayuga Rd,Wehrle Dr,,,7/8/2010,42.9496005891059,-78.7446060776711
337,Erie,Lancaster,Transit Rd,Genesee St,,,8/26/2010,42.9379269686486,-78.6969412118196
338,Erie,Cheektowaga,Transit Rd,I-90 @ Exit 49 - Depew / Lockport,,,6/14/2011,42.9469952988098,-78.6969318240881
339,Erie,Amherst,Transit Rd,Wehrle Dr,,,7/22/2010,42.956391102518,-78.6969465762377
340,Erie,Amherst,Youngs Rd,Wehrle Dr,,,8/25/2010,42.9566634730505,-78.7246457487345
341,Erie,Cheektowaga,Union Rd,Bennett Rd,,,6/11/2014,42.8883746286852,-78.7545396387577
342,Erie,Cheektowaga,Union Rd.,George Urban Blvd. (South T),,,7/17/2008,42.9188459321274,-78.7541761994362
343,Erie,Cheektowaga,Transit Rd,George Urban Blvd,,,7/31/2014,42.9147022443482,-78.696921095252
344,Erie,Cheektowaga,Transit Rd,Walden Ave,,,8/20/2014,42.9119191679779,-78.6969257891178
345,Erie,Cheektowaga,Broadway St,Borden Rd,A St,,8/6/2014,42.9015415610053,-78.7066534906626
346,Erie,Cheektowaga,Transit Rd,Broadway St,,,5/21/2015,42.9019251838959,-78.6969023197889
347,Erie,Clarence,Harris Hill Rd,Wehrle Dr,,,7/21/2010,42.956187437278,-78.6770767718554
349,Erie,Lancaster,Walden Ave,Central Ave,,,8/20/2014,42.9157713405017,-78.6721408367157
350,Erie,Lancaster,Broadway St,Aurora St,,,1/30/2007,42.8996725318572,-78.6739674210548
351,Erie,Lancaster,Broadway St,Central Ave,,,8/6/2014,42.9003926428323,-78.6703759431839
354,Erie,Lancaster,Bowen Rd,William St,,,6/25/2007,42.8810813270386,-78.6406148225069
357,Erie,Lancaster,Harris Hill Rd,Genesee St,,,6/17/2008,42.944311,-78.677139
359,Erie,Clarence,Transit Rd,Maple Rd,Greiner Rd,,8/22/2013,42.9892920966351,-78.696960657835
360,Erie,Clarence,Goodrich Rd,Greiner Rd,,,11/7/2013,42.9883213967308,-78.637972176075
363,Erie,Amherst,Main St,Transit Rd,,,8/23/2012,42.9652633819627,-78.6968553811312
368,Erie,Amherst,Main St,N Union Rd,S Union Rd,,5/29/2014,42.9610761984373,-78.755499869585
369,Erie,Amherst,Main St,N Cayuga Rd,S Cayuga Rd,,5/22/2014,42.9625198839648,-78.7467692792416
370,Erie,Amherst,Main St,Evans St,Garrison Rd,,5/20/2014,42.9639586286314,-78.7380158901215
372,Erie,Amherst,Hopkins Rd,Maple Rd,,,8/28/2013,42.9911382970981,-78.7395058572292
373,Erie,Amherst,Youngs Rd,Maple Rd,,,8/21/2013,42.991120639758,-78.7246745824814
374,Erie,Amherst,N Forest Rd,Sheridan Dr,,,6/11/2008,42.9781141405289,-78.7679305672646
375,Erie,Amherst,Sheridan Dr,Hopkins Rd,Evans St,,3/11/2008,42.9785478166015,-78.7394897639751
376,Erie,Amherst,Youngs Rd,Sheridan Dr,,,5/1/2008,42.9779282083347,-78.7248147279024
377,Erie,Amherst,Youngs Rd,Main St,,,5/27/2014,42.9661049061931,-78.7246504426003
378,Erie,Amherst,Main St,N Forest Rd,S Forest Rd,,8/16/2012,42.960448562519,-78.7593193352222
379,Erie,Amherst,Main St,Kensington Ave,I-290 East On/Off Ramp,,8/22/2012,42.9590053191258,-78.7680432200432
380,Erie,Amherst,Harlem Rd,Main St,,,8/6/2012,42.9634080625116,-78.784000352025
382,Erie,Amherst,Eggert Rd,Main St,,,8/9/2012,42.9633702783815,-78.8039097189903
383,Erie,Amherst,Harlem Rd,Sheridan Dr,,,6/11/2008,42.9786042335128,-78.7838990986347
385,Erie,Amherst,Millersport Hwy,Eggert Rd,Longmeadow Rd,Grover Cleveland Hwy,5/30/2013,42.9717911492491,-78.8060984015465
386,Erie,Amherst,Millersport Hwy,Sheridan Dr,,,6/23/2008,42.9794524432703,-78.7989771366119
395,Erie,Amherst,Sweet Home Rd,Rensch Rd,Rensch Entrance,,7/12/2010,42.9999933043651,-78.7986887991428
398,Erie,Amherst,Campbell Blvd,Dodge Rd,,,7/19/2010,43.024213847454,-78.7678333371878
399,Erie,Amherst,Campbell Blvd,N French Rd,,,7/1/2015,43.034790850686,-78.7678373605013
400,Erie,Amherst,N Forest Rd,Maple Rd,,,8/19/2013,42.9911073967496,-78.7597893923521
402,Erie,Tonawanda,Twin Cities Memorial Hwy,Colvin Blvd,Young St,,8/19/2008,43.0025272053696,-78.8548649847507
409,Niagara,North Tonawanda,Twin Cities Memorial Hwy,Wheatfield St,Nash Rd,Erie Ave,4/25/2007,43.0386500373123,-78.864327147603
412,Erie,Tonawanda,Kenmore Ave,Sheridan Dr,,,9/16/2010,42.9748717753286,-78.9101587235928
413,Erie,Tonawanda,Military Rd,Sheridan Dr,,,7/31/2008,42.9809055087911,-78.8853798061609
414,Erie,Tonawanda,Elmwood Ave,Sheridan Dr,,,7/24/2008,42.9809202256869,-78.8786427676678
415,Erie,Tonawanda,Sheridan Dr.,Delaware Ave.,,,7/24/2008,42.9808682259727,-78.8723583519459
417,Erie,Amherst,Bailey Ave,Eggert Rd,,,8/4/2011,42.9772350049877,-78.8137339800596
418,Erie,Amherst,Sweet Home Rd,Sheridan Dr,,,8/2/2011,42.9799400727326,-78.8078565895557
419,Erie,Amherst,Bailey Ave,Sheridan Dr,,,8/1/2011,42.9802819997371,-78.8139378279448
